CREATED_DATE,SOLICITUD_ID,GESTION_TYPE,PRODUCT TYPE(TC OR PR),DELIQUENCY,CYCLE,COUNTRY
2022-01-05,SOL-0001403,PAGO_PARCIAL,PR,4,2,HND
2022-01-05,SOL-0001404,ACTUALIZACION_DATOS,TC,3,2,HND
2022-01-05,SOL-0001405,COBRO,TC,4,3,HND
2022-01-05,SOL-0001406,PAGO_PARCIAL,TC,0,2,HND
2022-01-05,SOL-0001407,ACUERDO_PAGO,TC,3,2,HND
2022-01-05,SOL-0001408,COBRO,PR,5,6,HND
2022-01-05,SOL-0001409,REFINANCIAMIENTO,TC,3,2,HND
2022-01-05,SOL-0001410,COBRO,TC,1,1,HND
2022-01-05,SOL-0001411,RECLAMO,TC,3,1,HND
2022-01-05,SOL-0001412,COBRO,TC,1,3,HND
2022-01-05,SOL-0001413,PAGO_PARCIAL,PR,2,2,HND
2022-01-05,SOL-0001414,PAGO_PARCIAL,TC,0,6,HND
2022-01-05,SOL-0001415,COBRO,PR,1,2,HND
2022-01-05,SOL-0001416,PAGO_PARCIAL,TC,5,3,HND
2022-01-05,SOL-0001417,RECLAMO,TC,4,2,HND
2022-01-05,SOL-0001418,REFINANCIAMIENTO,PR,4,2,HND
2022-01-05,SOL-0001419,COBRO,TC,1,3,HND
2022-01-05,SOL-0001420,ACTUALIZACION_DATOS,TC,4,1,HND
2022-01-05,SOL-0001421,REFINANCIAMIENTO,PR,0,6,HND
2022-01-05,SOL-0001422,ACUERDO_PAGO,PR,2,5,HND
2022-01-05,SOL-0001423,COBRO,TC,2,2,HND
2022-01-05,SOL-0001424,REFINANCIAMIENTO,TC,2,2,HND
2022-01-05,SOL-0001425,PAGO_PARCIAL,TC,2,2,HND
2022-01-05,SOL-0001426,COBRO,TC,6,4,HND
2022-01-05,SOL-0001427,ACUERDO_PAGO,TC,4,3,HND
2022-01-05,SOL-0001428,ACUERDO_PAGO,TC,4,2,HND
2022-01-05,SOL-0001429,ACUERDO_PAGO,PR,3,4,HND
2022-01-05,SOL-0001430,ACTUALIZACION_DATOS,PR,0,2,HND
2022-01-05,SOL-0001431,ACUERDO_PAGO,PR,4,3,HND
2022-01-05,SOL-0001432,PAGO_PARCIAL,TC,1,3,HND
2022-01-05,SOL-0001433,COBRO,PR,0,3,HND
2022-01-05,SOL-0001434,COBRO,PR,0,1,HND
2022-01-05,SOL-0001435,ACUERDO_PAGO,TC,3,2,HND
2022-01-05,SOL-0001436,COBRO,PR,5,4,HND
2022-01-05,SOL-0001437,PAGO_PARCIAL,TC,1,2,HND
2022-01-05,SOL-0001438,CANCELACION,TC,1,1,HND
2022-01-05,SOL-0001439,ACUERDO_PAGO,TC,2,4,HND
2022-01-05,SOL-0001440,COBRO,TC,3,3,HND
2022-01-05,SOL-0001441,ACTUALIZACION_DATOS,TC,3,1,HND
2022-01-05,SOL-0001442,ACUERDO_PAGO,TC,1,1,HND
2022-01-05,SOL-0001443,ACUERDO_PAGO,TC,2,5,HND
2022-01-05,SOL-0001444,COBRO,TC,0,3,HND
2022-01-05,SOL-0001445,ACUERDO_PAGO,PR,4,6,HND
2022-01-05,SOL-0001446,COBRO,TC,1,4,HND
2022-01-05,SOL-0001447,COBRO,TC,1,2,HND
2022-01-05,SOL-0001448,COBRO,TC,5,3,HND
2022-01-05,SOL-0001449,PAGO_PARCIAL,TC,3,1,HND
2022-01-05,SOL-0001450,REFINANCIAMIENTO,TC,3,1,HND
2022-01-05,SOL-0001451,COBRO,PR,0,4,HND
2022-01-05,SOL-0001452,CANCELACION,TC,5,2,HND
2022-01-05,SOL-0001453,ACTUALIZACION_DATOS,PR,2,1,HND
2022-01-05,SOL-0001454,COBRO,TC,3,5,HND
2022-01-05,SOL-0001455,CANCELACION,TC,3,4,HND
2022-01-05,SOL-0001456,COBRO,PR,1,5,HND
2022-01-05,SOL-0001457,PAGO_PARCIAL,PR,6,2,HND
2022-01-05,SOL-0001458,RECLAMO,PR,6,5,HND
2022-01-05,SOL-0001459,ACTUALIZACION_DATOS,TC,3,1,HND
2022-01-05,SOL-0001460,PAGO_PARCIAL,TC,6,3,HND
2022-01-05,SOL-0001461,COBRO,PR,5,2,HND
2022-01-05,SOL-0001462,COBRO,TC,1,2,HND
2022-01-05,SOL-0001463,PAGO_PARCIAL,TC,4,4,HND
2022-01-05,SOL-0001464,RECLAMO,PR,1,5,HND
2022-01-05,SOL-0001465,PAGO_PARCIAL,PR,2,1,HND
2022-01-05,SOL-0001466,COBRO,TC,0,2,HND
2022-01-05,SOL-0001467,ACTUALIZACION_DATOS,TC,1,4,HND
2022-01-05,SOL-0001468,PAGO_PARCIAL,TC,4,1,HND
2022-01-05,SOL-0001469,COBRO,PR,0,1,HND
2022-01-05,SOL-0001470,ACUERDO_PAGO,TC,2,5,HND
2022-01-05,SOL-0001471,COBRO,TC,0,5,HND
2022-01-05,SOL-0001472,COBRO,TC,1,1,HND
2022-01-05,SOL-0001473,PAGO_PARCIAL,PR,3,2,HND
2022-01-05,SOL-0001474,COBRO,TC,3,3,HND
2022-01-05,SOL-0001475,COBRO,TC,4,5,HND
2022-01-05,SOL-0001476,PAGO_PARCIAL,TC,3,1,HND
2022-01-05,SOL-0001477,PAGO_PARCIAL,TC,3,2,HND
2022-01-05,SOL-0001478,COBRO,TC,1,3,HND
2022-01-05,SOL-0001479,PAGO_PARCIAL,TC,3,1,HND
2022-01-05,SOL-0001480,REFINANCIAMIENTO,PR,2,2,HND
2022-01-05,SOL-0001481,ACUERDO_PAGO,TC,2,4,HND
2022-01-05,SOL-0001482,PAGO_PARCIAL,TC,4,4,HND
2022-01-05,SOL-0001483,ACTUALIZACION_DATOS,TC,2,1,HND
2022-01-05,SOL-0001484,COBRO,PR,0,5,HND
2022-01-05,SOL-0001485,ACTUALIZACION_DATOS,TC,4,4,HND
2022-01-05,SOL-0001486,REFINANCIAMIENTO,TC,2,6,HND
2022-01-05,SOL-0001487,ACUERDO_PAGO,PR,5,2,HND
2022-01-05,SOL-0001488,COBRO,PR,3,3,HND
2022-01-05,SOL-0001489,ACUERDO_PAGO,TC,3,3,HND
2022-01-05,SOL-0001490,COBRO,TC,0,1,HND
2022-01-05,SOL-0001491,ACUERDO_PAGO,PR,3,3,HND
2022-01-05,SOL-0001492,CANCELACION,TC,2,1,HND
2022-01-05,SOL-0001493,REFINANCIAMIENTO,PR,0,4,HND
2022-01-05,SOL-0001494,COBRO,PR,5,1,HND
2022-01-05,SOL-0001495,ACUERDO_PAGO,TC,0,3,HND
2022-01-05,SOL-0001496,COBRO,TC,4,2,HND
2022-01-05,SOL-0001497,PAGO_PARCIAL,TC,5,1,HND
2022-01-05,SOL-0001498,COBRO,TC,4,4,HND
2022-01-05,SOL-0001499,COBRO,TC,3,2,HND
2022-01-05,SOL-0001500,COBRO,TC,3,1,HND
2022-01-05,SOL-0001501,CANCELACION,TC,6,5,HND
2022-01-05,SOL-0001502,ACTUALIZACION_DATOS,TC,2,2,HND
2022-01-05,SOL-0001503,COBRO,PR,3,4,HND
2022-01-05,SOL-0001504,ACUERDO_PAGO,TC,0,2,HND
2022-01-05,SOL-0001505,ACUERDO_PAGO,TC,4,2,HND
2022-01-05,SOL-0001506,ACTUALIZACION_DATOS,PR,5,3,HND
2022-01-05,SOL-0001507,COBRO,TC,0,1,HND
2022-01-05,SOL-0001508,COBRO,TC,5,5,HND
2022-01-05,SOL-0001509,ACUERDO_PAGO,PR,1,1,HND
2022-01-05,SOL-0001510,ACUERDO_PAGO,TC,5,1,HND
2022-01-05,SOL-0001511,RECLAMO,PR,3,2,HND
2022-01-05,SOL-0001512,CANCELACION,TC,6,1,HND
2022-01-05,SOL-0001513,PAGO_PARCIAL,PR,0,6,HND
2022-01-05,SOL-0001514,CANCELACION,TC,3,1,HND
2022-01-05,SOL-0001515,PAGO_PARCIAL,TC,4,2,HND
2022-01-05,SOL-0001516,PAGO_PARCIAL,TC,1,2,HND
2022-01-05,SOL-0001517,ACUERDO_PAGO,TC,6,2,HND
2022-01-05,SOL-0001518,PAGO_PARCIAL,PR,2,2,HND
2022-01-05,SOL-0001519,CANCELACION,TC,0,1,HND
2022-01-05,SOL-0001520,COBRO,TC,2,1,HND
2022-01-05,SOL-0001521,PAGO_PARCIAL,TC,4,2,HND
2022-01-05,SOL-0001522,ACTUALIZACION_DATOS,PR,1,4,HND
2022-01-05,SOL-0001523,ACUERDO_PAGO,TC,2,1,HND
2022-01-05,SOL-0001524,CANCELACION,TC,4,2,HND
2022-01-05,SOL-0001525,COBRO,TC,3,1,HND
2022-01-05,SOL-0001526,ACUERDO_PAGO,PR,6,3,HND
2022-01-05,SOL-0001527,ACUERDO_PAGO,TC,4,1,HND
2022-01-05,SOL-0001528,PAGO_PARCIAL,TC,2,2,HND
2022-01-05,SOL-0001529,PAGO_PARCIAL,PR,3,2,HND
2022-01-05,SOL-0001530,PAGO_PARCIAL,TC,3,1,HND
2022-01-05,SOL-0001531,ACUERDO_PAGO,TC,6,1,HND
2022-01-05,SOL-0001532,COBRO,PR,4,5,HND
2022-01-05,SOL-0001533,PAGO_PARCIAL,TC,0,1,HND
2022-01-05,SOL-0001534,COBRO,PR,1,2,HND
2022-01-05,SOL-0001535,COBRO,TC,3,6,HND
2022-01-05,SOL-0001536,RECLAMO,PR,4,3,HND
2022-01-05,SOL-0001537,PAGO_PARCIAL,PR,0,2,HND
2022-01-05,SOL-0001538,PAGO_PARCIAL,TC,0,1,HND
2022-01-05,SOL-0001539,RECLAMO,TC,4,3,HND
2022-01-05,SOL-0001540,COBRO,TC,2,1,HND
2022-01-05,SOL-0001541,COBRO,PR,5,2,HND
2022-01-05,SOL-0001542,PAGO_PARCIAL,TC,5,5,HND
2022-01-05,SOL-0001543,ACTUALIZACION_DATOS,TC,5,2,HND
2022-01-05,SOL-0001544,REFINANCIAMIENTO,TC,4,4,HND
2022-01-05,SOL-0001545,ACUERDO_PAGO,TC,1,1,HND
2022-01-05,SOL-0001546,ACUERDO_PAGO,TC,5,2,HND
2022-01-05,SOL-0001547,PAGO_PARCIAL,TC,6,4,HND
2022-01-05,SOL-0001548,ACUERDO_PAGO,PR,0,2,HND
2022-01-05,SOL-0001549,REFINANCIAMIENTO,TC,4,6,HND
2022-01-05,SOL-0001550,ACTUALIZACION_DATOS,PR,0,1,HND
2022-01-05,SOL-0001551,REFINANCIAMIENTO,TC,2,6,HND
2022-01-05,SOL-0001552,PAGO_PARCIAL,PR,3,1,HND
2022-01-05,SOL-0001553,COBRO,PR,4,1,HND
2022-01-05,SOL-0001554,COBRO,PR,3,4,HND
2022-01-05,SOL-0001555,COBRO,TC,0,2,HND
2022-01-05,SOL-0001556,REFINANCIAMIENTO,TC,0,1,HND
2022-01-05,SOL-0001557,COBRO,TC,2,1,HND
2022-01-05,SOL-0001558,REFINANCIAMIENTO,TC,3,2,HND
2022-01-06,SOL-0001559,ACTUALIZACION_DATOS,TC,2,1,HND
2022-01-06,SOL-0001560,COBRO,PR,6,3,HND
2022-01-06,SOL-0001561,PAGO_PARCIAL,TC,0,2,HND
2022-01-06,SOL-0001562,PAGO_PARCIAL,TC,2,2,HND
2022-01-06,SOL-0001563,ACUERDO_PAGO,TC,1,1,HND
2022-01-06,SOL-0001564,REFINANCIAMIENTO,TC,1,1,HND
2022-01-06,SOL-0001565,RECLAMO,PR,2,3,HND
2022-01-06,SOL-0001566,CANCELACION,TC,2,4,HND
2022-01-06,SOL-0001567,ACTUALIZACION_DATOS,PR,0,2,HND
2022-01-06,SOL-0001568,ACTUALIZACION_DATOS,TC,1,6,HND
2022-01-06,SOL-0001569,PAGO_PARCIAL,TC,3,2,HND
2022-01-06,SOL-0001570,REFINANCIAMIENTO,TC,2,4,HND
2022-01-06,SOL-0001571,PAGO_PARCIAL,TC,3,3,HND
2022-01-06,SOL-0001572,PAGO_PARCIAL,PR,3,6,HND
2022-01-06,SOL-0001573,ACUERDO_PAGO,PR,2,2,HND
2022-01-06,SOL-0001574,PAGO_PARCIAL,PR,4,2,HND
2022-01-06,SOL-0001575,ACUERDO_PAGO,TC,1,3,HND
2022-01-06,SOL-0001576,PAGO_PARCIAL,PR,0,6,HND
2022-01-06,SOL-0001577,ACUERDO_PAGO,TC,2,5,HND
2022-01-06,SOL-0001578,CANCELACION,TC,4,2,HND
2022-01-06,SOL-0001579,RECLAMO,TC,3,1,HND
2022-01-06,SOL-0001580,COBRO,PR,2,3,HND
2022-01-06,SOL-0001581,RECLAMO,PR,3,2,HND
2022-01-06,SOL-0001582,COBRO,PR,2,1,HND
2022-01-06,SOL-0001583,PAGO_PARCIAL,TC,2,3,HND
2022-01-06,SOL-0001584,PAGO_PARCIAL,TC,2,4,HND
2022-01-06,SOL-0001585,COBRO,TC,2,1,HND
2022-01-06,SOL-0001586,ACTUALIZACION_DATOS,TC,6,1,HND
2022-01-06,SOL-0001587,COBRO,TC,1,2,HND
2022-01-06,SOL-0001588,ACUERDO_PAGO,TC,2,2,HND
2022-01-06,SOL-0001589,COBRO,TC,1,4,HND
2022-01-06,SOL-0001590,COBRO,PR,3,3,HND
2022-01-06,SOL-0001591,COBRO,PR,1,1,HND
2022-01-06,SOL-0001592,PAGO_PARCIAL,TC,6,1,HND
2022-01-06,SOL-0001593,COBRO,TC,3,2,HND
2022-01-06,SOL-0001594,REFINANCIAMIENTO,TC,1,3,HND
2022-01-06,SOL-0001595,RECLAMO,PR,1,4,HND
2022-01-06,SOL-0001596,COBRO,TC,0,5,HND
2022-01-06,SOL-0001597,CANCELACION,TC,2,1,HND
2022-01-06,SOL-0001598,ACUERDO_PAGO,TC,3,3,HND
2022-01-06,SOL-0001599,ACUERDO_PAGO,TC,2,5,HND
2022-01-06,SOL-0001600,ACUERDO_PAGO,PR,3,2,HND
2022-01-06,SOL-0001601,REFINANCIAMIENTO,TC,0,1,HND
2022-01-06,SOL-0001602,PAGO_PARCIAL,TC,3,2,HND
2022-01-06,SOL-0001603,ACUERDO_PAGO,TC,2,1,HND
2022-01-06,SOL-0001604,PAGO_PARCIAL,PR,3,6,HND
2022-01-06,SOL-0001605,PAGO_PARCIAL,TC,0,2,HND
2022-01-06,SOL-0001606,COBRO,TC,2,1,HND
2022-01-06,SOL-0001607,PAGO_PARCIAL,PR,6,2,HND
2022-01-06,SOL-0001608,PAGO_PARCIAL,PR,2,4,HND
2022-01-06,SOL-0001609,COBRO,TC,0,4,HND
2022-01-06,SOL-0001610,PAGO_PARCIAL,TC,3,1,HND
2022-01-06,SOL-0001611,COBRO,PR,4,3,HND
2022-01-06,SOL-0001612,REFINANCIAMIENTO,TC,4,4,HND
2022-01-06,SOL-0001613,PAGO_PARCIAL,PR,0,4,HND
2022-01-06,SOL-0001614,RECLAMO,PR,0,4,HND
2022-01-06,SOL-0001615,REFINANCIAMIENTO,TC,6,2,HND
2022-01-06,SOL-0001616,RECLAMO,PR,2,6,HND
2022-01-06,SOL-0001617,REFINANCIAMIENTO,TC,4,3,HND
2022-01-06,SOL-0001618,COBRO,PR,3,1,HND
2022-01-06,SOL-0001619,REFINANCIAMIENTO,TC,1,1,HND
2022-01-06,SOL-0001620,ACUERDO_PAGO,TC,3,2,HND
2022-01-06,SOL-0001621,ACTUALIZACION_DATOS,TC,1,5,HND
2022-01-06,SOL-0001622,RECLAMO,PR,0,6,HND
2022-01-06,SOL-0001623,COBRO,PR,6,5,HND
2022-01-06,SOL-0001624,RECLAMO,PR,1,4,HND
2022-01-06,SOL-0001625,PAGO_PARCIAL,PR,3,2,HND
2022-01-06,SOL-0001626,ACUERDO_PAGO,TC,2,2,HND
2022-01-06,SOL-0001627,COBRO,PR,0,2,HND
2022-01-06,SOL-0001628,REFINANCIAMIENTO,PR,2,6,HND
2022-01-06,SOL-0001629,ACUERDO_PAGO,TC,4,4,HND
2022-01-06,SOL-0001630,COBRO,TC,3,2,HND
2022-01-06,SOL-0001631,COBRO,TC,1,2,HND
2022-01-06,SOL-0001632,PAGO_PARCIAL,TC,4,2,HND
2022-01-06,SOL-0001633,ACUERDO_PAGO,TC,2,2,HND
2022-01-06,SOL-0001634,PAGO_PARCIAL,TC,0,4,HND
2022-01-06,SOL-0001635,COBRO,TC,5,2,HND
2022-01-06,SOL-0001636,COBRO,PR,1,3,HND
2022-01-06,SOL-0001637,COBRO,TC,1,5,HND
2022-01-06,SOL-0001638,ACTUALIZACION_DATOS,PR,1,2,HND
2022-01-06,SOL-0001639,ACUERDO_PAGO,TC,2,2,HND
2022-01-06,SOL-0001640,COBRO,TC,3,4,HND
2022-01-06,SOL-0001641,ACUERDO_PAGO,TC,0,1,HND
2022-01-06,SOL-0001642,ACTUALIZACION_DATOS,TC,3,4,HND
2022-01-06,SOL-0001643,REFINANCIAMIENTO,TC,0,1,HND
2022-01-06,SOL-0001644,CANCELACION,PR,0,2,HND
2022-01-06,SOL-0001645,COBRO,TC,4,4,HND
2022-01-06,SOL-0001646,COBRO,PR,0,3,HND
2022-01-06,SOL-0001647,ACUERDO_PAGO,PR,2,4,HND
2022-01-06,SOL-0001648,CANCELACION,TC,2,3,HND
2022-01-06,SOL-0001649,PAGO_PARCIAL,TC,0,4,HND
2022-01-06,SOL-0001650,COBRO,TC,6,2,HND
2022-01-06,SOL-0001651,ACUERDO_PAGO,TC,0,3,HND
2022-01-06,SOL-0001652,CANCELACION,TC,4,3,HND
2022-01-06,SOL-0001653,PAGO_PARCIAL,PR,1,2,HND
2022-01-06,SOL-0001654,CANCELACION,PR,1,1,HND
2022-01-06,SOL-0001655,PAGO_PARCIAL,PR,2,1,HND
2022-01-06,SOL-0001656,ACTUALIZACION_DATOS,TC,2,6,HND
2022-01-06,SOL-0001657,PAGO_PARCIAL,PR,0,5,HND
2022-01-06,SOL-0001658,ACTUALIZACION_DATOS,TC,3,4,HND
2022-01-06,SOL-0001659,COBRO,PR,0,1,HND
2022-01-06,SOL-0001660,PAGO_PARCIAL,TC,0,4,HND
2022-01-06,SOL-0001661,ACUERDO_PAGO,TC,2,2,HND
2022-01-06,SOL-0001662,COBRO,TC,3,3,HND
2022-01-06,SOL-0001663,RECLAMO,TC,2,1,HND
2022-01-06,SOL-0001664,CANCELACION,TC,2,3,HND
2022-01-07,SOL-0001665,ACUERDO_PAGO,PR,0,3,HND
2022-01-07,SOL-0001666,PAGO_PARCIAL,PR,0,1,HND
2022-01-07,SOL-0001667,ACUERDO_PAGO,TC,3,2,HND
2022-01-07,SOL-0001668,ACUERDO_PAGO,PR,0,4,HND
2022-01-07,SOL-0001669,RECLAMO,TC,6,3,HND
2022-01-07,SOL-0001670,RECLAMO,PR,1,1,HND
2022-01-07,SOL-0001671,COBRO,TC,5,4,HND
2022-01-07,SOL-0001672,ACUERDO_PAGO,PR,1,1,HND
2022-01-07,SOL-0001673,REFINANCIAMIENTO,TC,0,2,HND
2022-01-07,SOL-0001674,COBRO,TC,3,2,HND
2022-01-07,SOL-0001675,COBRO,TC,3,4,HND
2022-01-07,SOL-0001676,COBRO,TC,0,5,HND
2022-01-07,SOL-0001677,ACTUALIZACION_DATOS,TC,2,1,HND
2022-01-07,SOL-0001678,ACUERDO_PAGO,PR,3,5,HND
2022-01-07,SOL-0001679,ACUERDO_PAGO,TC,1,2,HND
2022-01-07,SOL-0001680,PAGO_PARCIAL,TC,0,2,HND
2022-01-07,SOL-0001681,ACTUALIZACION_DATOS,PR,1,4,HND
2022-01-07,SOL-0001682,COBRO,PR,0,2,HND
2022-01-07,SOL-0001683,COBRO,PR,1,3,HND
2022-01-07,SOL-0001684,ACUERDO_PAGO,TC,3,2,HND
2022-01-07,SOL-0001685,RECLAMO,TC,3,2,HND
2022-01-07,SOL-0001686,COBRO,TC,5,4,HND
2022-01-07,SOL-0001687,REFINANCIAMIENTO,TC,2,1,HND
2022-01-07,SOL-0001688,COBRO,PR,5,6,HND
2022-01-07,SOL-0001689,COBRO,PR,4,4,HND
2022-01-07,SOL-0001690,COBRO,TC,1,2,HND
2022-01-07,SOL-0001691,ACTUALIZACION_DATOS,PR,4,1,HND
2022-01-07,SOL-0001692,REFINANCIAMIENTO,PR,2,4,HND
2022-01-07,SOL-0001693,COBRO,PR,0,1,HND
2022-01-07,SOL-0001694,PAGO_PARCIAL,PR,0,3,HND
2022-01-07,SOL-0001695,REFINANCIAMIENTO,PR,1,1,HND
2022-01-07,SOL-0001696,REFINANCIAMIENTO,PR,3,4,HND
2022-01-07,SOL-0001697,RECLAMO,TC,0,1,HND
2022-01-07,SOL-0001698,PAGO_PARCIAL,TC,1,1,HND
2022-01-07,SOL-0001699,COBRO,TC,3,6,HND
2022-01-07,SOL-0001700,COBRO,TC,1,1,HND
2022-01-07,SOL-0001701,COBRO,PR,4,3,HND
2022-01-07,SOL-0001702,COBRO,PR,1,1,HND
2022-01-07,SOL-0001703,COBRO,TC,2,3,HND
2022-01-07,SOL-0001704,PAGO_PARCIAL,PR,0,2,HND
2022-01-07,SOL-0001705,RECLAMO,PR,1,2,HND
2022-01-07,SOL-0001706,ACTUALIZACION_DATOS,TC,0,4,HND
2022-01-07,SOL-0001707,ACUERDO_PAGO,TC,4,2,HND
2022-01-07,SOL-0001708,RECLAMO,TC,3,1,HND
2022-01-07,SOL-0001709,PAGO_PARCIAL,TC,0,5,HND
2022-01-07,SOL-0001710,REFINANCIAMIENTO,TC,5,4,HND
2022-01-07,SOL-0001711,PAGO_PARCIAL,TC,2,1,HND
2022-01-07,SOL-0001712,ACUERDO_PAGO,PR,2,1,HND
2022-01-07,SOL-0001713,COBRO,TC,1,1,HND
2022-01-07,SOL-0001714,COBRO,PR,0,3,HND
2022-01-07,SOL-0001715,COBRO,TC,2,3,HND
2022-01-07,SOL-0001716,CANCELACION,TC,0,1,HND
2022-01-07,SOL-0001717,RECLAMO,TC,3,4,HND
2022-01-07,SOL-0001718,PAGO_PARCIAL,PR,4,2,HND
2022-01-07,SOL-0001719,REFINANCIAMIENTO,TC,5,2,HND
2022-01-07,SOL-0001720,CANCELACION,TC,1,1,HND
2022-01-07,SOL-0001721,PAGO_PARCIAL,PR,0,6,HND
2022-01-07,SOL-0001722,COBRO,PR,6,6,HND
2022-01-07,SOL-0001723,ACTUALIZACION_DATOS,PR,1,4,HND
2022-01-07,SOL-0001724,CANCELACION,TC,6,1,HND
2022-01-07,SOL-0001725,CANCELACION,PR,2,4,HND
2022-01-07,SOL-0001726,ACUERDO_PAGO,TC,3,4,HND
2022-01-07,SOL-0001727,ACTUALIZACION_DATOS,PR,0,4,HND
2022-01-07,SOL-0001728,ACTUALIZACION_DATOS,TC,3,1,HND
2022-01-07,SOL-0001729,PAGO_PARCIAL,PR,2,2,HND
2022-01-07,SOL-0001730,PAGO_PARCIAL,TC,1,1,HND
2022-01-07,SOL-0001731,COBRO,TC,5,1,HND
2022-01-07,SOL-0001732,REFINANCIAMIENTO,PR,5,5,HND
2022-01-07,SOL-0001733,RECLAMO,TC,3,5,HND
2022-01-07,SOL-0001734,REFINANCIAMIENTO,PR,5,6,HND
2022-01-07,SOL-0001735,REFINANCIAMIENTO,PR,2,1,HND
2022-01-07,SOL-0001736,RECLAMO,TC,1,6,HND
2022-01-07,SOL-0001737,ACTUALIZACION_DATOS,PR,3,1,HND
2022-01-07,SOL-0001738,COBRO,PR,5,4,HND
2022-01-07,SOL-0001739,ACUERDO_PAGO,TC,1,2,HND
2022-01-07,SOL-0001740,ACTUALIZACION_DATOS,TC,4,6,HND
2022-01-07,SOL-0001741,COBRO,TC,6,6,HND
2022-01-07,SOL-0001742,COBRO,TC,5,6,HND
2022-01-07,SOL-0001743,ACUERDO_PAGO,TC,5,1,HND
2022-01-07,SOL-0001744,CANCELACION,TC,6,1,HND
2022-01-07,SOL-0001745,CANCELACION,TC,3,3,HND
2022-01-07,SOL-0001746,COBRO,TC,1,1,HND
2022-01-07,SOL-0001747,REFINANCIAMIENTO,TC,0,1,HND
2022-01-07,SOL-0001748,PAGO_PARCIAL,PR,6,5,HND
2022-01-07,SOL-0001749,PAGO_PARCIAL,TC,3,1,HND
2022-01-07,SOL-0001750,COBRO,PR,3,3,HND
2022-01-07,SOL-0001751,REFINANCIAMIENTO,TC,4,2,HND
2022-01-07,SOL-0001752,REFINANCIAMIENTO,PR,0,1,HND
2022-01-07,SOL-0001753,COBRO,PR,3,5,HND
2022-01-07,SOL-0001754,COBRO,TC,3,2,HND
2022-01-07,SOL-0001755,COBRO,PR,1,5,HND
2022-01-07,SOL-0001756,ACUERDO_PAGO,TC,1,1,HND
2022-01-07,SOL-0001757,COBRO,PR,4,1,HND
2022-01-07,SOL-0001758,CANCELACION,TC,0,3,HND
2022-01-07,SOL-0001759,COBRO,TC,2,2,HND
2022-01-07,SOL-0001760,COBRO,PR,3,1,HND
2022-01-07,SOL-0001761,CANCELACION,TC,1,1,HND
2022-01-07,SOL-0001762,ACUERDO_PAGO,TC,2,2,HND
2022-01-07,SOL-0001763,CANCELACION,TC,3,1,HND
2022-01-07,SOL-0001764,PAGO_PARCIAL,TC,2,1,HND
2022-01-07,SOL-0001765,RECLAMO,TC,1,1,HND
2022-01-10,SOL-0001766,PAGO_PARCIAL,PR,0,2,HND
2022-01-10,SOL-0001767,CANCELACION,PR,3,3,HND
2022-01-10,SOL-0001768,CANCELACION,PR,2,3,HND
2022-01-10,SOL-0001769,COBRO,TC,5,2,HND
2022-01-10,SOL-0001770,ACTUALIZACION_DATOS,PR,4,2,HND
2022-01-10,SOL-0001771,COBRO,PR,3,3,HND
2022-01-10,SOL-0001772,ACTUALIZACION_DATOS,PR,1,6,HND
2022-01-10,SOL-0001773,ACTUALIZACION_DATOS,PR,0,2,HND
2022-01-10,SOL-0001774,CANCELACION,TC,6,3,HND
2022-01-10,SOL-0001775,COBRO,TC,5,5,HND
2022-01-10,SOL-0001776,COBRO,TC,2,2,HND
2022-01-10,SOL-0001777,ACUERDO_PAGO,TC,5,4,HND
2022-01-10,SOL-0001778,COBRO,TC,2,2,HND
2022-01-10,SOL-0001779,ACTUALIZACION_DATOS,TC,4,5,HND
2022-01-10,SOL-0001780,PAGO_PARCIAL,TC,0,2,HND
2022-01-10,SOL-0001781,PAGO_PARCIAL,TC,2,2,HND
2022-01-10,SOL-0001782,COBRO,TC,0,1,HND
2022-01-10,SOL-0001783,CANCELACION,TC,3,1,HND
2022-01-10,SOL-0001784,ACTUALIZACION_DATOS,TC,1,4,HND
2022-01-10,SOL-0001785,REFINANCIAMIENTO,PR,0,4,HND
2022-01-10,SOL-0001786,COBRO,TC,2,3,HND
2022-01-10,SOL-0001787,PAGO_PARCIAL,PR,0,6,HND
2022-01-10,SOL-0001788,ACUERDO_PAGO,PR,1,2,HND
2022-01-10,SOL-0001789,ACUERDO_PAGO,TC,1,4,HND
2022-01-10,SOL-0001790,PAGO_PARCIAL,PR,5,4,HND
2022-01-10,SOL-0001791,COBRO,TC,1,2,HND
2022-01-10,SOL-0001792,COBRO,PR,5,1,HND
2022-01-10,SOL-0001793,PAGO_PARCIAL,PR,4,1,HND
2022-01-10,SOL-0001794,RECLAMO,PR,3,1,HND
2022-01-10,SOL-0001795,COBRO,TC,3,1,HND
2022-01-10,SOL-0001796,CANCELACION,TC,3,1,HND
2022-01-10,SOL-0001797,CANCELACION,TC,2,1,HND
2022-01-10,SOL-0001798,REFINANCIAMIENTO,PR,3,2,HND
2022-01-10,SOL-0001799,CANCELACION,TC,3,6,HND
2022-01-10,SOL-0001800,PAGO_PARCIAL,TC,3,1,HND
2022-01-10,SOL-0001801,COBRO,TC,4,4,HND
2022-01-10,SOL-0001802,COBRO,PR,3,3,HND
2022-01-10,SOL-0001803,ACTUALIZACION_DATOS,TC,4,2,HND
2022-01-10,SOL-0001804,REFINANCIAMIENTO,TC,2,2,HND
2022-01-10,SOL-0001805,RECLAMO,TC,2,3,HND
